Fluid,Amount,Empty Container,Empty Container Display Name,Empty Container Item,Filled Container,Filled Container Display Name,Filled Container Item
grc.lager1,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@1,Lager,Growthcraft|Hops:grc.lager
grc.lager1,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.1
grc.lager2,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@2,Lager,Growthcraft|Hops:grc.lager
grc.lager2,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.2
grc.lager3,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@3,Lager,Growthcraft|Hops:grc.lager
grc.lager3,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.3
grc.lager4,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@4,Lager,Growthcraft|Hops:grc.lager
grc.lager4,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.4
grc.lager5,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@5,Lager,Growthcraft|Hops:grc.lager
grc.lager5,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.5
grc.lager6,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@6,Lager,Growthcraft|Hops:grc.lager
grc.lager6,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Lager Bucket,Growthcraft|Hops:grc.lagerBucket.6
grc.ricesake0,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@0,Sake Moromi,Growthcraft|Rice:grc.riceSake
grc.ricesake0,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Moromi Bucket,Growthcraft|Rice:grc.riceSakeBucket.0
grc.ricesake1,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.1
grc.ricesake1,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@1,Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake2,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.2
grc.ricesake2,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@2,Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake3,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.3
grc.ricesake3,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@3,Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake4,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Divine Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.4
grc.ricesake4,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@4,Divine Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake5,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.5
grc.ricesake5,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@5,Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake6,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@6,Sake,Growthcraft|Rice:grc.riceSake
grc.ricesake6,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Sake Bucket,Growthcraft|Rice:grc.riceSakeBucket.6
grccore.saltwater,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grccore.BottleFluidSaltWater@0,Salt Water Bottle,Growthcraft:grccore.BottleFluidSaltWater
grccore.saltwater,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grccore.BucketFluidSaltWater@0,Salt Water Bucket,Growthcraft:grccore.BucketFluidSaltWater
grcmilk.buttermilk,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidButterMilk@0,Butter Milk Bucket,Growthcraft|Milk:grcmilk.BucketFluidButterMilk
grcmilk.buttermilk,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.FoodBottleFluidButterMilk@0,Butter Milk Bottle,Growthcraft|Milk:grcmilk.BottleFluidButterMilk
grcmilk.cream,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidCream@0,Cream Bucket,Growthcraft|Milk:grcmilk.BucketFluidCream
grcmilk.cream,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.BottleFluidCream@0,Cream Bottle,Growthcraft|Milk:grcmilk.BottleFluidCream
grcmilk.curds,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidCurds@0,Milk Curds Bucket,Growthcraft|Milk:grcmilk.BucketFluidCurds
grcmilk.curds,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.BottleFluidCurds@0,Milk Curds Bottle,Growthcraft|Milk:grcmilk.BottleFluidCurds
grcmilk.kumis0,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@0,Kumis,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.kumis0,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Kumis Bucket,Growthcraft|Milk:grcmilk.KumisBucket.0
grcmilk.kumis1,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Kumis Bucket,Growthcraft|Milk:grcmilk.KumisBucket.1
grcmilk.kumis1,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@1,Kumis,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.kumis2,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@2,Kumis,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.kumis2,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Kumis Bucket,Growthcraft|Milk:grcmilk.KumisBucket.2
grcmilk.kumis3,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@3,Kumis,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.kumis3,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Kumis Bucket,Growthcraft|Milk:grcmilk.KumisBucket.3
grcmilk.kumis4,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@4,Kumis,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.kumis4,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Kumis Bucket,Growthcraft|Milk:grcmilk.KumisBucket.4
grcmilk.kumis5,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grc.boozeBucket@0,Vile Milk Bucket,Growthcraft|Milk:grcmilk.KumisBucket.5
grcmilk.kumis5,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.null@5,Vile Milk,Growthcraft|Milk:grcmilk.KumisBottle
grcmilk.milk,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.FoodBottleFluidMilk@0,Milk Bottle,Growthcraft|Milk:grcmilk.BottleFluidMilk
grcmilk.pasteurizedmilk,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidPasteurizedMilk@0,Pasteurized Milk Bucket,Growthcraft|Milk:grcmilk.BucketFluidPasteurizedMilk
grcmilk.pasteurizedmilk,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.BottleFluidPasteurizedMilk@0,Pasteurized Milk Bottle,Growthcraft|Milk:grcmilk.BottleFluidPasteurizedMilk
grcmilk.rennet,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.BottleFluidRennet@0,Rennet Bottle,Growthcraft|Milk:grcmilk.BottleFluidRennet
grcmilk.rennet,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidRennet@0,Rennet Bucket,Growthcraft|Milk:grcmilk.BucketFluidRennet
grcmilk.skimmilk,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.FoodBottleFluidSkimMilk@0,Skim Milk Bottle,Growthcraft|Milk:grcmilk.BottleFluidSkimMilk
grcmilk.skimmilk,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidSkimMilk@0,Skim Milk Bucket,Growthcraft|Milk:grcmilk.BucketFluidSkimMilk
grcmilk.whey,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.grcmilk.BucketFluidWhey@0,Whey Bucket,Growthcraft|Milk:grcmilk.BucketFluidWhey
grcmilk.whey,333,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.grcmilk.FoodBottleFluidWhey@0,Whey Bottle,Growthcraft|Milk:grcmilk.BottleFluidWhey
heavyoil,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucket_heavy_oil@0,Heavy Oil Bucket,Magneticraft:item.bucket_heavy_oil
heavywater,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.HeavyWaterBucket@0,Heavy Water Bucket,Mekanism:HeavyWaterBucket
helium,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30004,Helium Cell,gregtech:gt.metaitem.01
helium-3,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30005,Helium-3 Cell,gregtech:gt.metaitem.01
holywater,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30729,Holy Water Cell,gregtech:gt.metaitem.01
holywater,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32137,Holy Water,gregtech:gt.metaitem.02
holywater,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32233,Regular Holy Water Arrow,gregtech:gt.metaitem.01
holywater,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32258,Light Holy Water Arrow,gregtech:gt.metaitem.01
holywater,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32208,Holy Water Glass Arrow Head,gregtech:gt.metaitem.01
honey,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@8,Honey Void Capsule,MagicBees:capsule.void
honey,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@8,Honey Magic Capsule,MagicBees:capsule.magic
hootch,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketHootch@0,Hootch Bucket,EnderIO:bucketHootch
hotcrude,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucket_hot_crude@0,Hot Crude Bucket,Magneticraft:item.bucket_hot_crude
hotfryingoil,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30727,Hot Frying Oil Cell,gregtech:gt.metaitem.01
hydrogen,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketHydrogen@0,Bucket of Hydrogen,advancedRocketry:item.bucketHydrogen
hydrogen,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30001,Hydrogen Cell,gregtech:gt.metaitem.01
ic2biogas,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@7,Biogas Cell,IC2:itemCellEmpty
ic2biomass,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@6,Biomass Cell,IC2:itemCellEmpty
ic2constructionfoam,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@4,Construction Foam Cell,IC2:itemCellEmpty
ic2coolant,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@9,Coolant Cell,IC2:itemCellEmpty
ic2distilledwater,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@12,Distilled Water Cell,IC2:itemCellEmpty
ic2hotcoolant,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@10,Hot Coolant Cell,IC2:itemCellEmpty
ic2pahoehoelava,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@11,Pahoehoe Lava Cell,IC2:itemCellEmpty
ic2steam,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@14,Steam Cell,IC2:itemCellEmpty
ic2superheatedsteam,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@13,Superheated Steam Cell,IC2:itemCellEmpty
ic2uumatter,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@3,UuMatter Cell,IC2:itemCellEmpty
ice,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@10,Ice Void Capsule,MagicBees:capsule.void
ice,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketIce@0,Crushed Ice Bucket,Forestry:bucketIce
ice,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30702,Ice Cell,gregtech:gt.metaitem.01
ice,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@10,Ice Magic Capsule,MagicBees:capsule.magic
ice,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleIce@0,Ice Capsule,Forestry:waxCapsuleIce
ice,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canIce@0,Ice Can,Forestry:canIce
ice,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryIce@0,Ice Capsule,Forestry:refractoryIce
invar.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@21,Molten Invar Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
invar.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@21,Molten Invar Bucket,TConstruct:buckets
iron.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@0,Molten Iron Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
iron.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@0,Molten Iron Bucket,TConstruct:buckets
juice,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleJuice@0,Juice Capsule,Forestry:waxCapsuleJuice
juice,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@9,Juice Void Capsule,MagicBees:capsule.void
juice,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketJuice@0,Juice Bucket,Forestry:bucketJuice
juice,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@9,Juice Magic Capsule,MagicBees:capsule.magic
juice,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canJuice@0,Juice Can,Forestry:canJuice
juice,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryJuice@0,Juice Capsule,Forestry:refractoryJuice
kerosene,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.keroseneBucket@0,Kerosene Bucket,PneumaticCraft:keroseneBucket
latex,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@130,Latex Bucket,BinnieCore:containerBucket
latex,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@130,Latex Capsule,BinnieCore:containerRefractory
latex,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@130,Latex Capsule,BinnieCore:containerCapsule
latex,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@130,Latex Can,BinnieCore:containerCan
latex,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@130,Latex Bottle,BinnieCore:containerGlass
latex,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@130,Latex Cylinder,BinnieCore:containerCylinder
lava,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canLava@0,Lava Can,Forestry:canLava
lava,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryLava@0,Lava Capsule,Forestry:refractoryLava
lava,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@2,Lava Void Capsule,MagicBees:capsule.void
lava,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@2,Lava Cell,IC2:itemCellEmpty
lava,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketLava@0,Lava Bucket,minecraft:lava_bucket
lava,1000,0xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket.Lava@0,Lava Clay Bucket,IguanaTweaksTConstruct:clayBucketLava
lava,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@2,Lava Magic Capsule,MagicBees:capsule.magic
lead.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@18,Molten Lead Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
lead.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@18,Molten Lead Bucket,TConstruct:buckets
lifeessence,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketLife@0,Bucket of Life,AWWayofTime:bucketLife
lightoil,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucket_light_oil@0,Light Oil Bucket,Magneticraft:item.bucket_light_oil
liquid_cracked_heavy_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30744,Cracked Heavy Fuel Cell,gregtech:gt.metaitem.01
liquid_cracked_light_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30743,Cracked Light Fuel Cell,gregtech:gt.metaitem.01
liquid_heavy_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30741,Heavy Fuel Cell,gregtech:gt.metaitem.01
liquid_heavy_oil,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30730,Heavy Oil Cell,gregtech:gt.metaitem.01
liquid_hydricsulfur,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30460,Hydrogen Sulfide Cell,gregtech:gt.metaitem.01
liquid_light_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30740,Light Fuel Cell,gregtech:gt.metaitem.01
liquid_light_oil,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30732,Light Oil Cell,gregtech:gt.metaitem.01
liquid_lpg,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30742,LPG Cell,gregtech:gt.metaitem.01
liquid_medium_oil,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30731,Raw Oil Cell,gregtech:gt.metaitem.01
liquid_naphtha,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30739,Naphtha Cell,gregtech:gt.metaitem.01
liquid_sufluriclight_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30737,Sulfuric Light Fuel Cell,gregtech:gt.metaitem.01
liquid_sulfuricheavy_fuel,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30738,Sulfuric Heavy Fuel Cell,gregtech:gt.metaitem.01
liquid_sulfuricnaphtha,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30736,Sulfuric Naphtha Cell,gregtech:gt.metaitem.01
liquid_sunshine,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketLiquid_sunshine@0,Liquid Sunshine Bucket,EnderIO:bucketLiquid_sunshine
liquiddna,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@15,Liquid DNA Void Capsule,MagicBees:capsule.void
liquiddna,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@15,Liquid DNA Magic Capsule,MagicBees:capsule.magic
liquiddna,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.gendustry.liquiddna.bucket@0,Liquid DNA Bucket,gendustry:LiquidDNABucket
liquiddna,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.gendustry.liquiddna.can@0,Liquid DNA Can,gendustry:LiquidDNACan
liquidessence,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.arsmagica2:liquidEssenceBucket@0,Bucket of Liquid Etherium,arsmagica2:liquidEssenceBucket
liquidnitrogen,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@66,extrabees.glacial Capsule,BinnieCore:containerRefractory
liquidnitrogen,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@66,extrabees.glacial Bucket,BinnieCore:containerBucket
liquidnitrogen,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@14,Liquid Nitrogen Void Capsule,MagicBees:capsule.void
liquidnitrogen,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@66,extrabees.glacial Can,BinnieCore:containerCan
liquidnitrogen,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@66,extrabees.glacial Capsule,BinnieCore:containerCapsule
liquidnitrogen,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@66,extrabees.glacial Bottle,BinnieCore:containerGlass
liquidnitrogen,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@14,Liquid Nitrogen Magic Capsule,MagicBees:capsule.magic
liquidnitrogen,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@66,extrabees.glacial Cylinder,BinnieCore:containerCylinder
lithium,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.LithiumBucket@0,Lithium Bucket,Mekanism:LithiumBucket
lpg,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.lpgBucket@0,LPG Bucket,PneumaticCraft:lpgBucket
lubricant,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.lubricantBucket@0,Lubricant Bucket,PneumaticCraft:lubricantBucket
lubricant,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30724,Lubricant Cell,gregtech:gt.metaitem.01
lumium.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@27,Molten Lumium Bucket,TConstruct:buckets
manasteel.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@13,Molten Manasteel Bucket,ExtraTiC:extra.bucket
manyullyn.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@9,Molten Manyullyn Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
manyullyn.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@9,Molten Manyullyn Bucket,TConstruct:buckets
mcguffium,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.01@32765,Mc Guffium 239,gregtech:gt.metaitem.01
mcguffium,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30999,Mc Guffium 239 Cell,gregtech:gt.metaitem.01
mead,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryMead@0,Mead Capsule,Forestry:refractoryMead
mead,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketMead@0,Mead Bucket,Forestry:bucketMead
mead,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleMead@0,Mead Capsule,Forestry:waxCapsuleMead
mead,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canMead@0,Mead Can,Forestry:canMead
mead,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.for.beverage@2,Mead,Forestry:beverage
meat,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.mfr.bucket.meat@0,Meat Bucket,MineFactoryReloaded:bucket.meat
