Ore Name,ItemStack,Item ID,Display Name,Wildcard
oreMarbleTitanium,1xgt.blockores@5028,gregtech:gt.blockores,Titanium Ore,false
oreMarbleTopaz,1xgt.blockores@5507,gregtech:gt.blockores,Topaz Ore,false
oreMarbleTungstate,1xgt.blockores@5841,gregtech:gt.blockores,Tungstate Ore,false
oreMarbleUraninite,1xgt.blockores@5922,gregtech:gt.blockores,Uraninite Ore,false
oreMarbleUranium,1xgt.blockores@5098,gregtech:gt.blockores,Uranium 238 Ore,false
oreMarbleUranium235,1xgt.blockores@5097,gregtech:gt.blockores,Uranium 235 Ore,false
oreMarbleVanadiumMagnetite,1xgt.blockores@5923,gregtech:gt.blockores,Vanadium Magnetite Ore,false
oreMarbleWulfenite,1xgt.blockores@5882,gregtech:gt.blockores,Wulfenite Ore,false
oreMarbleYellowLimonite,1xgt.blockores@5931,gregtech:gt.blockores,Yellow Limonite Ore,false
oreMarbleZinc,1xgt.blockores@5036,gregtech:gt.blockores,Zinc Ore,false
oreMolybdenite,1xgt.blockores@942,gregtech:gt.blockores,Molybdenite Ore,false
oreMolybdenum,1xgt.blockores@48,gregtech:gt.blockores,Molybdenum Ore,false
oreMonazite,1xgt.blockores@520,gregtech:gt.blockores,Monazite Ore,false
oreMoonstone,1xtile.arsmagica2:ores@3,arsmagica2:vinteumOre,Moonstone Ore,false
oreNaquadah,1xgt.blockores@324,gregtech:gt.blockores,Naquadah Ore,false
oreNaquadahEnriched,1xgt.blockores@326,gregtech:gt.blockores,Enriched Naquadah Ore,false
oreNaquadria,1xgt.blockores@327,gregtech:gt.blockores,Naquadria Ore,false
oreNeodymium,1xgt.blockores@67,gregtech:gt.blockores,Neodymium Ore,false
oreNetherQuartz,1xtile.netherquartz@0,minecraft:quartz_ore,Nether Quartz Ore,false
oreNetherQuartz,1xgt.blockores@522,gregtech:gt.blockores,Nether Quartz Ore,false
oreNetherrackAlmandine,1xgt.blockores@1820,gregtech:gt.blockores,Almandine Ore,false
oreNetherrackAluminium,1xgt.blockores@1019,gregtech:gt.blockores,Aluminium Ore,false
oreNetherrackAmber,1xgt.blockores@1514,gregtech:gt.blockores,Amber Ore,false
oreNetherrackAmethyst,1xgt.blockores@1509,gregtech:gt.blockores,Amethyst Ore,false
oreNetherrackAnyCopper,1xgt.blockores@1035,gregtech:gt.blockores,Copper Ore,false
oreNetherrackAnyIron,1xgt.blockores@1032,gregtech:gt.blockores,Iron Ore,false
oreNetherrackApatite,1xgt.blockores@1530,gregtech:gt.blockores,Apatite Ore,false
oreNetherrackBandedIron,1xgt.blockores@1917,gregtech:gt.blockores,Banded Iron Ore,false
oreNetherrackBarite,1xgt.blockores@1904,gregtech:gt.blockores,Barite Ore,false
oreNetherrackBastnasite,1xgt.blockores@1905,gregtech:gt.blockores,Bastnasite Ore,false
oreNetherrackBauxite,1xgt.blockores@1822,gregtech:gt.blockores,Bauxite Ore,false
oreNetherrackBentonite,1xgt.blockores@1927,gregtech:gt.blockores,Bentonite,false
oreNetherrackBeryllium,1xgt.blockores@1008,gregtech:gt.blockores,Beryllium Ore,false
oreNetherrackBismuth,1xgt.blockores@1090,gregtech:gt.blockores,Bismuth Ore,false
oreNetherrackBlueTopaz,1xgt.blockores@1513,gregtech:gt.blockores,Blue Topaz Ore,false
oreNetherrackBrownLimonite,1xgt.blockores@1930,gregtech:gt.blockores,Brown Limonite Ore,false
oreNetherrackCalcite,1xgt.blockores@1823,gregtech:gt.blockores,Calcite Ore,false
oreNetherrackCassiterite,1xgt.blockores@1824,gregtech:gt.blockores,Cassiterite Ore,false
oreNetherrackCassiteriteSand,1xgt.blockores@1937,gregtech:gt.blockores,Cassiterite Sand,false
oreNetherrackCertusQuartz,1xgt.blockores@1516,gregtech:gt.blockores,Certus Quartz Ore,false
oreNetherrackChalcopyrite,1xgt.blockores@1855,gregtech:gt.blockores,Chalcopyrite Ore,false
oreNetherrackChrome,1xgt.blockores@1030,gregtech:gt.blockores,Chrome Ore,false
oreNetherrackChromite,1xgt.blockores@1825,gregtech:gt.blockores,Chromite Ore,false
oreNetherrackCinnabar,1xgt.blockores@1826,gregtech:gt.blockores,Cinnabar Ore,false
oreNetherrackCoal,1xgt.blockores@1535,gregtech:gt.blockores,Coal Ore,false
oreNetherrackCobaltite,1xgt.blockores@1827,gregtech:gt.blockores,Cobaltite Ore,false
oreNetherrackCooperite,1xgt.blockores@1828,gregtech:gt.blockores,Sheldonite Ore,false
oreNetherrackCopper,1xgt.blockores@1035,gregtech:gt.blockores,Copper Ore,false
oreNetherrackDarkSteel,1xgt.blockores@1364,gregtech:gt.blockores,Dark Steel Ore,false
oreNetherrackDiamond,1xgt.blockores@1500,gregtech:gt.blockores,Diamond Ore,false
oreNetherrackDiatomite,1xgt.blockores@1948,gregtech:gt.blockores,Diatomite Ore,false
oreNetherrackEmerald,1xgt.blockores@1501,gregtech:gt.blockores,Emerald Ore,false
oreNetherrackFirestone,1xgt.blockores@1347,gregtech:gt.blockores,Firestone Ore,false
oreNetherrackFoolsRuby,1xgt.blockores@1512,gregtech:gt.blockores,Ruby Ore,false
oreNetherrackGalena,1xgt.blockores@1830,gregtech:gt.blockores,Galena Ore,false
oreNetherrackGarnetRed,1xgt.blockores@1527,gregtech:gt.blockores,Red Garnet Ore,false
oreNetherrackGarnetYellow,1xgt.blockores@1528,gregtech:gt.blockores,Yellow Garnet Ore,false
oreNetherrackGarnierite,1xgt.blockores@1906,gregtech:gt.blockores,Garnierite Ore,false
oreNetherrackGlauconite,1xgt.blockores@1933,gregtech:gt.blockores,Glauconite Ore,false
oreNetherrackGold,1xgt.blockores@1086,gregtech:gt.blockores,Gold Ore,false
oreNetherrackGraphite,1xgt.blockores@1865,gregtech:gt.blockores,Graphite Ore,false
oreNetherrackGreenSapphire,1xgt.blockores@1504,gregtech:gt.blockores,Green Sapphire Ore,false
oreNetherrackGrossular,1xgt.blockores@1831,gregtech:gt.blockores,Grossular Ore,false
oreNetherrackIlmenite,1xgt.blockores@1918,gregtech:gt.blockores,Ilmenite Ore,false
oreNetherrackInfusedAir,1xgt.blockores@1540,gregtech:gt.blockores,Aer Infused Stone,false
oreNetherrackInfusedEarth,1xgt.blockores@1542,gregtech:gt.blockores,Terra Infused Stone,false
oreNetherrackInfusedEntropy,1xgt.blockores@1544,gregtech:gt.blockores,Perditio Infused Stone,false
oreNetherrackInfusedFire,1xgt.blockores@1541,gregtech:gt.blockores,Ignis Infused Stone,false
oreNetherrackInfusedGold,1xgt.blockores@1323,gregtech:gt.blockores,Infused Gold Ore,false
oreNetherrackInfusedOrder,1xgt.blockores@1545,gregtech:gt.blockores,Ordo Infused Stone,false
oreNetherrackInfusedWater,1xgt.blockores@1543,gregtech:gt.blockores,Aqua Infused Stone,false
oreNetherrackIridium,1xgt.blockores@1084,gregtech:gt.blockores,Iridium Ore,false
oreNetherrackIron,1xgt.blockores@1032,gregtech:gt.blockores,Iron Ore,false
oreNetherrackLapis,1xgt.blockores@1526,gregtech:gt.blockores,Lapis Ore,false
oreNetherrackLazurite,1xgt.blockores@1524,gregtech:gt.blockores,Lazurite Ore,false
oreNetherrackLead,1xgt.blockores@1089,gregtech:gt.blockores,Lead Ore,false
oreNetherrackLepidolite,1xgt.blockores@1907,gregtech:gt.blockores,Lepidolite Ore,false
oreNetherrackLignite,1xgt.blockores@1538,gregtech:gt.blockores,Lignite Coal Ore,false
oreNetherrackLithium,1xgt.blockores@1006,gregtech:gt.blockores,Lithium Ore,false
oreNetherrackMagnesite,1xgt.blockores@1908,gregtech:gt.blockores,Magnesite Ore,false
oreNetherrackMagnetite,1xgt.blockores@1870,gregtech:gt.blockores,Magnetite Ore,false
oreNetherrackMalachite,1xgt.blockores@1871,gregtech:gt.blockores,Malachite Ore,false
oreNetherrackManganese,1xgt.blockores@1031,gregtech:gt.blockores,Manganese Ore,false
oreNetherrackMolybdenite,1xgt.blockores@1942,gregtech:gt.blockores,Molybdenite Ore,false
oreNetherrackMolybdenum,1xgt.blockores@1048,gregtech:gt.blockores,Molybdenum Ore,false
oreNetherrackMonazite,1xgt.blockores@1520,gregtech:gt.blockores,Monazite Ore,false
oreNetherrackNaquadah,1xgt.blockores@1324,gregtech:gt.blockores,Naquadah Ore,false
oreNetherrackNaquadahEnriched,1xgt.blockores@1326,gregtech:gt.blockores,Enriched Naquadah Ore,false
oreNetherrackNaquadria,1xgt.blockores@1327,gregtech:gt.blockores,Naquadria Ore,false
oreNetherrackNeodymium,1xgt.blockores@1067,gregtech:gt.blockores,Neodymium Ore,false
oreNetherrackNetherQuartz,1xgt.blockores@1522,gregtech:gt.blockores,Nether Quartz Ore,false
oreNetherrackNickel,1xgt.blockores@1034,gregtech:gt.blockores,Nickel Ore,false
oreNetherrackOilsands,1xgt.blockores@1878,gregtech:gt.blockores,Oilsands Ore,false
oreNetherrackOlivine,1xgt.blockores@1505,gregtech:gt.blockores,Olivine Ore,false
oreNetherrackOpal,1xgt.blockores@1510,gregtech:gt.blockores,Opal Ore,false
oreNetherrackOsmium,1xgt.blockores@1083,gregtech:gt.blockores,Osmium Ore,false
oreNetherrackPalladium,1xgt.blockores@1052,gregtech:gt.blockores,Palladium Ore,false
oreNetherrackPentlandite,1xgt.blockores@1909,gregtech:gt.blockores,Pentlandite Ore,false
oreNetherrackPhosphate,1xgt.blockores@1833,gregtech:gt.blockores,Phosphate Ore,false
oreNetherrackPhosphorus,1xgt.blockores@1534,gregtech:gt.blockores,Phosphorus Ore,false
oreNetherrackPitchblende,1xgt.blockores@1873,gregtech:gt.blockores,Pitchblende,false
oreNetherrackPlatinum,1xgt.blockores@1085,gregtech:gt.blockores,Platinum Ore,false
oreNetherrackPlutonium,1xgt.blockores@1100,gregtech:gt.blockores,Plutonium 244 Ore,false
oreNetherrackPowellite,1xgt.blockores@1883,gregtech:gt.blockores,Powellite Ore,false
oreNetherrackPyrite,1xgt.blockores@1834,gregtech:gt.blockores,Pyrite Ore,false
oreNetherrackPyrolusite,1xgt.blockores@1943,gregtech:gt.blockores,Pyrolusite Ore,false
oreNetherrackPyrope,1xgt.blockores@1835,gregtech:gt.blockores,Pyrope Ore,false
oreNetherrackQuartzite,1xgt.blockores@1523,gregtech:gt.blockores,Quartzite Ore,false
oreNetherrackRedstone,1xgt.blockores@1810,gregtech:gt.blockores,Redstone Ore,false
oreNetherrackRockSalt,1xgt.blockores@1944,gregtech:gt.blockores,Rock Salt Ore,false
oreNetherrackRuby,1xgt.blockores@1502,gregtech:gt.blockores,Ruby Ore,false
oreNetherrackSalt,1xgt.blockores@1817,gregtech:gt.blockores,Salt Ore,false
oreNetherrackSaltpeter,1xgt.blockores@1836,gregtech:gt.blockores,Saltpeter Ore,false
oreNetherrackSapphire,1xgt.blockores@1503,gregtech:gt.blockores,Sapphire Ore,false
oreNetherrackScheelite,1xgt.blockores@1910,gregtech:gt.blockores,Scheelite Ore,false
oreNetherrackSilver,1xgt.blockores@1054,gregtech:gt.blockores,Silver Ore,false
oreNetherrackSoapstone,1xgt.blockores@1877,gregtech:gt.blockores,Soapstone Ore,false
oreNetherrackSodalite,1xgt.blockores@1525,gregtech:gt.blockores,Sodalite Ore,false
oreNetherrackSpessartine,1xgt.blockores@1838,gregtech:gt.blockores,Spessartine Ore,false
oreNetherrackSphalerite,1xgt.blockores@1839,gregtech:gt.blockores,Sphalerite Ore,false
oreNetherrackSpodumene,1xgt.blockores@1920,gregtech:gt.blockores,Spodumene Ore,false
oreNetherrackStibnite,1xgt.blockores@1945,gregtech:gt.blockores,Stibnite Ore,false
oreNetherrackSulfur,1xgt.blockores@1022,gregtech:gt.blockores,Sulfur Ore,false
oreNetherrackTalc,1xgt.blockores@1902,gregtech:gt.blockores,Talc,false
oreNetherrackTantalite,1xgt.blockores@1921,gregtech:gt.blockores,Tantalite Ore,false
oreNetherrackTanzanite,1xgt.blockores@1508,gregtech:gt.blockores,Tanzanite Ore,false
oreNetherrackTetrahedrite,1xgt.blockores@1840,gregtech:gt.blockores,Tetrahedrite Ore,false
oreNetherrackThorium,1xgt.blockores@1096,gregtech:gt.blockores,Thorium Ore,false
oreNetherrackTin,1xgt.blockores@1057,gregtech:gt.blockores,Tin Ore,false
oreNetherrackTitanium,1xgt.blockores@1028,gregtech:gt.blockores,Titanium Ore,false
oreNetherrackTopaz,1xgt.blockores@1507,gregtech:gt.blockores,Topaz Ore,false
oreNetherrackTungstate,1xgt.blockores@1841,gregtech:gt.blockores,Tungstate Ore,false
oreNetherrackUraninite,1xgt.blockores@1922,gregtech:gt.blockores,Uraninite Ore,false
oreNetherrackUranium,1xgt.blockores@1098,gregtech:gt.blockores,Uranium 238 Ore,false
oreNetherrackUranium235,1xgt.blockores@1097,gregtech:gt.blockores,Uranium 235 Ore,false
oreNetherrackVanadiumMagnetite,1xgt.blockores@1923,gregtech:gt.blockores,Vanadium Magnetite Ore,false
oreNetherrackWulfenite,1xgt.blockores@1882,gregtech:gt.blockores,Wulfenite Ore,false
oreNetherrackYellowLimonite,1xgt.blockores@1931,gregtech:gt.blockores,Yellow Limonite Ore,false
oreNetherrackZinc,1xgt.blockores@1036,gregtech:gt.blockores,Zinc Ore,false
oreNickel,1xgt.blockores@34,gregtech:gt.blockores,Nickel Ore,false
oreNickel,1xtile.ImmersiveEngineering.ore@4,ImmersiveEngineering:ore,Nickel Ore,false
oreObsidian,1xtile.obsidian@0,minecraft:obsidian,Obsidian,false
oreOilsands,1xgt.blockores@878,gregtech:gt.blockores,Oilsands Ore,false
oreOlivine,1xgt.blockores@505,gregtech:gt.blockores,Olivine Ore,false
oreOpal,1xgt.blockores@510,gregtech:gt.blockores,Opal Ore,false
oreOsmium,1xgt.blockores@83,gregtech:gt.blockores,Osmium Ore,false
oreOsmium,1xtile.OreBlock@0,Mekanism:OreBlock,Osmium Ore,false
orePalladium,1xgt.blockores@52,gregtech:gt.blockores,Palladium Ore,false
orePentlandite,1xgt.blockores@909,gregtech:gt.blockores,Pentlandite Ore,false
orePeridot,1xtile.gemOre@4,BiomesOPlenty:gemOre,Peridot Ore,false
orePeridot,1xtile.projectred.exploration.ore@2,ProjRed|Exploration:projectred.exploration.ore,Peridot Ore,false
orePhosphate,1xgt.blockores@833,gregtech:gt.blockores,Phosphate Ore,false
orePhosphorus,1xgt.blockores@534,gregtech:gt.blockores,Phosphorus Ore,false
orePitchblende,1xgt.blockores@873,gregtech:gt.blockores,Pitchblende,false
orePlatinum,1xgt.blockores@85,gregtech:gt.blockores,Platinum Ore,false
orePlutonium,1xgt.blockores@100,gregtech:gt.blockores,Plutonium 244 Ore,false
orePlutonium,1xtile.blockOre@6,NuclearCraft:blockOre,Plutonium Ore,false
orePoorAnyCopper,1xtile.railcraft.ore@9,Railcraft:ore,Poor Copper Ore,false
orePoorAnyIron,1xtile.railcraft.ore@7,Railcraft:ore,Poor Iron Ore,false
orePoorCopper,1xtile.railcraft.ore@9,Railcraft:ore,Poor Copper Ore,false
orePoorGold,1xtile.railcraft.ore@8,Railcraft:ore,Poor Gold Ore,false
orePoorIron,1xtile.railcraft.ore@7,Railcraft:ore,Poor Iron Ore,false
orePoorLead,1xtile.railcraft.ore@11,Railcraft:ore,Poor Lead Ore,false
orePoorTin,1xtile.railcraft.ore@10,Railcraft:ore,Poor Tin Ore,false
orePowellite,1xgt.blockores@883,gregtech:gt.blockores,Powellite Ore,false
orePyrite,1xgt.blockores@834,gregtech:gt.blockores,Pyrite Ore,false
orePyrolusite,1xgt.blockores@943,gregtech:gt.blockores,Pyrolusite Ore,false
orePyrope,1xgt.blockores@835,gregtech:gt.blockores,Pyrope Ore,false
oreQuartz,1xtile.netherquartz@0,minecraft:quartz_ore,Nether Quartz Ore,false
oreQuartzite,1xgt.blockores@523,gregtech:gt.blockores,Quartzite Ore,false
oreRedgraniteAlmandine,1xgt.blockores@4820,gregtech:gt.blockores,Almandine Ore,false
oreRedgraniteAluminium,1xgt.blockores@4019,gregtech:gt.blockores,Aluminium Ore,false
oreRedgraniteAmber,1xgt.blockores@4514,gregtech:gt.blockores,Amber Ore,false
oreRedgraniteAmethyst,1xgt.blockores@4509,gregtech:gt.blockores,Amethyst Ore,false
oreRedgraniteAnyCopper,1xgt.blockores@4035,gregtech:gt.blockores,Copper Ore,false
oreRedgraniteAnyIron,1xgt.blockores@4032,gregtech:gt.blockores,Iron Ore,false
oreRedgraniteApatite,1xgt.blockores@4530,gregtech:gt.blockores,Apatite Ore,false
oreRedgraniteBandedIron,1xgt.blockores@4917,gregtech:gt.blockores,Banded Iron Ore,false
oreRedgraniteBarite,1xgt.blockores@4904,gregtech:gt.blockores,Barite Ore,false
oreRedgraniteBastnasite,1xgt.blockores@4905,gregtech:gt.blockores,Bastnasite Ore,false
oreRedgraniteBauxite,1xgt.blockores@4822,gregtech:gt.blockores,Bauxite Ore,false
oreRedgraniteBentonite,1xgt.blockores@4927,gregtech:gt.blockores,Bentonite,false
oreRedgraniteBeryllium,1xgt.blockores@4008,gregtech:gt.blockores,Beryllium Ore,false
oreRedgraniteBismuth,1xgt.blockores@4090,gregtech:gt.blockores,Bismuth Ore,false
oreRedgraniteBlueTopaz,1xgt.blockores@4513,gregtech:gt.blockores,Blue Topaz Ore,false
oreRedgraniteBrownLimonite,1xgt.blockores@4930,gregtech:gt.blockores,Brown Limonite Ore,false
oreRedgraniteCalcite,1xgt.blockores@4823,gregtech:gt.blockores,Calcite Ore,false
oreRedgraniteCassiterite,1xgt.blockores@4824,gregtech:gt.blockores,Cassiterite Ore,false
oreRedgraniteCassiteriteSand,1xgt.blockores@4937,gregtech:gt.blockores,Cassiterite Sand,false
oreRedgraniteCertusQuartz,1xgt.blockores@4516,gregtech:gt.blockores,Certus Quartz Ore,false
oreRedgraniteChalcopyrite,1xgt.blockores@4855,gregtech:gt.blockores,Chalcopyrite Ore,false
oreRedgraniteChrome,1xgt.blockores@4030,gregtech:gt.blockores,Chrome Ore,false
oreRedgraniteChromite,1xgt.blockores@4825,gregtech:gt.blockores,Chromite Ore,false
oreRedgraniteCinnabar,1xgt.blockores@4826,gregtech:gt.blockores,Cinnabar Ore,false
oreRedgraniteCoal,1xgt.blockores@4535,gregtech:gt.blockores,Coal Ore,false
oreRedgraniteCobaltite,1xgt.blockores@4827,gregtech:gt.blockores,Cobaltite Ore,false
oreRedgraniteCooperite,1xgt.blockores@4828,gregtech:gt.blockores,Sheldonite Ore,false
oreRedgraniteCopper,1xgt.blockores@4035,gregtech:gt.blockores,Copper Ore,false
oreRedgraniteDarkSteel,1xgt.blockores@4364,gregtech:gt.blockores,Dark Steel Ore,false
oreRedgraniteDiamond,1xgt.blockores@4500,gregtech:gt.blockores,Diamond Ore,false
oreRedgraniteDiatomite,1xgt.blockores@4948,gregtech:gt.blockores,Diatomite Ore,false
oreRedgraniteEmerald,1xgt.blockores@4501,gregtech:gt.blockores,Emerald Ore,false
oreRedgraniteFirestone,1xgt.blockores@4347,gregtech:gt.blockores,Firestone Ore,false
oreRedgraniteFoolsRuby,1xgt.blockores@4512,gregtech:gt.blockores,Ruby Ore,false
oreRedgraniteGalena,1xgt.blockores@4830,gregtech:gt.blockores,Galena Ore,false
oreRedgraniteGarnetRed,1xgt.blockores@4527,gregtech:gt.blockores,Red Garnet Ore,false
oreRedgraniteGarnetYellow,1xgt.blockores@4528,gregtech:gt.blockores,Yellow Garnet Ore,false
oreRedgraniteGarnierite,1xgt.blockores@4906,gregtech:gt.blockores,Garnierite Ore,false
oreRedgraniteGlauconite,1xgt.blockores@4933,gregtech:gt.blockores,Glauconite Ore,false
oreRedgraniteGold,1xgt.blockores@4086,gregtech:gt.blockores,Gold Ore,false
oreRedgraniteGraphite,1xgt.blockores@4865,gregtech:gt.blockores,Graphite Ore,false
oreRedgraniteGreenSapphire,1xgt.blockores@4504,gregtech:gt.blockores,Green Sapphire Ore,false
oreRedgraniteGrossular,1xgt.blockores@4831,gregtech:gt.blockores,Grossular Ore,false
oreRedgraniteIlmenite,1xgt.blockores@4918,gregtech:gt.blockores,Ilmenite Ore,false
oreRedgraniteInfusedAir,1xgt.blockores@4540,gregtech:gt.blockores,Aer Infused Stone,false
oreRedgraniteInfusedEarth,1xgt.blockores@4542,gregtech:gt.blockores,Terra Infused Stone,false
oreRedgraniteInfusedEntropy,1xgt.blockores@4544,gregtech:gt.blockores,Perditio Infused Stone,false
oreRedgraniteInfusedFire,1xgt.blockores@4541,gregtech:gt.blockores,Ignis Infused Stone,false
oreRedgraniteInfusedGold,1xgt.blockores@4323,gregtech:gt.blockores,Infused Gold Ore,false
oreRedgraniteInfusedOrder,1xgt.blockores@4545,gregtech:gt.blockores,Ordo Infused Stone,false
oreRedgraniteInfusedWater,1xgt.blockores@4543,gregtech:gt.blockores,Aqua Infused Stone,false
oreRedgraniteIridium,1xgt.blockores@4084,gregtech:gt.blockores,Iridium Ore,false
oreRedgraniteIron,1xgt.blockores@4032,gregtech:gt.blockores,Iron Ore,false
oreRedgraniteLapis,1xgt.blockores@4526,gregtech:gt.blockores,Lapis Ore,false
oreRedgraniteLazurite,1xgt.blockores@4524,gregtech:gt.blockores,Lazurite Ore,false
oreRedgraniteLead,1xgt.blockores@4089,gregtech:gt.blockores,Lead Ore,false
oreRedgraniteLepidolite,1xgt.blockores@4907,gregtech:gt.blockores,Lepidolite Ore,false
oreRedgraniteLignite,1xgt.blockores@4538,gregtech:gt.blockores,Lignite Coal Ore,false
oreRedgraniteLithium,1xgt.blockores@4006,gregtech:gt.blockores,Lithium Ore,false
oreRedgraniteMagnesite,1xgt.blockores@4908,gregtech:gt.blockores,Magnesite Ore,false
oreRedgraniteMagnetite,1xgt.blockores@4870,gregtech:gt.blockores,Magnetite Ore,false
oreRedgraniteMalachite,1xgt.blockores@4871,gregtech:gt.blockores,Malachite Ore,false
oreRedgraniteManganese,1xgt.blockores@4031,gregtech:gt.blockores,Manganese Ore,false
oreRedgraniteMolybdenite,1xgt.blockores@4942,gregtech:gt.blockores,Molybdenite Ore,false
oreRedgraniteMolybdenum,1xgt.blockores@4048,gregtech:gt.blockores,Molybdenum Ore,false
oreRedgraniteMonazite,1xgt.blockores@4520,gregtech:gt.blockores,Monazite Ore,false
oreRedgraniteNaquadah,1xgt.blockores@4324,gregtech:gt.blockores,Naquadah Ore,false
oreRedgraniteNaquadahEnriched,1xgt.blockores@4326,gregtech:gt.blockores,Enriched Naquadah Ore,false
oreRedgraniteNaquadria,1xgt.blockores@4327,gregtech:gt.blockores,Naquadria Ore,false
oreRedgraniteNeodymium,1xgt.blockores@4067,gregtech:gt.blockores,Neodymium Ore,false
oreRedgraniteNetherQuartz,1xgt.blockores@4522,gregtech:gt.blockores,Nether Quartz Ore,false
oreRedgraniteNickel,1xgt.blockores@4034,gregtech:gt.blockores,Nickel Ore,false
oreRedgraniteOilsands,1xgt.blockores@4878,gregtech:gt.blockores,Oilsands Ore,false
oreRedgraniteOlivine,1xgt.blockores@4505,gregtech:gt.blockores,Olivine Ore,false
oreRedgraniteOpal,1xgt.blockores@4510,gregtech:gt.blockores,Opal Ore,false
oreRedgraniteOsmium,1xgt.blockores@4083,gregtech:gt.blockores,Osmium Ore,false
oreRedgranitePalladium,1xgt.blockores@4052,gregtech:gt.blockores,Palladium Ore,false
oreRedgranitePentlandite,1xgt.blockores@4909,gregtech:gt.blockores,Pentlandite Ore,false
oreRedgranitePhosphate,1xgt.blockores@4833,gregtech:gt.blockores,Phosphate Ore,false
oreRedgranitePhosphorus,1xgt.blockores@4534,gregtech:gt.blockores,Phosphorus Ore,false
oreRedgranitePitchblende,1xgt.blockores@4873,gregtech:gt.blockores,Pitchblende,false
oreRedgranitePlatinum,1xgt.blockores@4085,gregtech:gt.blockores,Platinum Ore,false
