Name,ID,Has Item,Mod,Class
clayium:blockAntimatterPANDuplicator,2945,true,null,mods.clayium.block.PANDuplicator
clayium:blockPureAntimatterPANDuplicator,2946,true,null,mods.clayium.block.PANDuplicator
clayium:blockOECPANDuplicator,2947,true,null,mods.clayium.block.PANDuplicator
clayium:blockOPAPANDuplicator,2948,true,null,mods.clayium.block.PANDuplicator
clayium:blockPANCable,2949,true,null,mods.clayium.block.PANCable
clayium:blockMetalChest,2950,true,null,mods.clayium.block.MetalChest
clayium:blockMaterial,2951,true,null,mods.clayium.block.BlockDamaged
clayium:blockSiliconeColored,2952,true,null,mods.clayium.block.BlockSiliconeColored
clayium:blockPureAntimatterRFGenerator,2953,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockOECRFGenerator,2954,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockBasicRFGenerator,2955,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockAntimatterRFGenerator,2956,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockPrecisionRFGenerator,2957,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockUltimateRFGenerator,2958,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockAdvancedRFGenerator,2959,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockClayiumRFGenerator,2960,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockOPARFGenerator,2961,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockClaySteelRFGenerator,2962,true,null,mods.clayium.block.ClayRFGenerator
clayium:blockMetal000,2963,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal002,2964,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal001,2965,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal005,2966,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal004,2967,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal003,2968,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal082,2969,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal006,2970,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal080,2971,true,null,mods.clayium.block.MetalBlock
clayium:blockMetal096,2972,true,null,mods.clayium.block.MetalBlock
OpenComputers:accessPoint,2973,true,null,li.cil.oc.common.block.AccessPoint
OpenComputers:adapter,2974,true,null,li.cil.oc.common.block.Adapter
OpenComputers:assembler,2975,true,null,li.cil.oc.common.block.Assembler
OpenComputers:cable,2976,true,null,li.cil.oc.common.block.Cable
OpenComputers:capacitor,2977,true,null,li.cil.oc.common.block.Capacitor
OpenComputers:case1,2978,true,null,li.cil.oc.common.block.Case
OpenComputers:case3,2979,true,null,li.cil.oc.common.block.Case
OpenComputers:case2,2980,true,null,li.cil.oc.common.block.Case
OpenComputers:charger,2981,true,null,li.cil.oc.common.block.Charger
OpenComputers:disassembler,2982,true,null,li.cil.oc.common.block.Disassembler
OpenComputers:diskDrive,2983,true,null,li.cil.oc.common.block.DiskDrive
OpenComputers:geolyzer,2984,true,null,li.cil.oc.common.block.Geolyzer
OpenComputers:hologram1,2985,true,null,li.cil.oc.common.block.Hologram
OpenComputers:hologram2,2986,true,null,li.cil.oc.common.block.Hologram
OpenComputers:keyboard,2987,true,null,li.cil.oc.common.block.Keyboard
OpenComputers:motionSensor,2988,true,null,li.cil.oc.common.block.MotionSensor
OpenComputers:powerConverter,2989,true,null,li.cil.oc.common.block.PowerConverter
OpenComputers:powerDistributor,2990,true,null,li.cil.oc.common.block.PowerDistributor
OpenComputers:raid,2991,true,null,li.cil.oc.common.block.Raid
OpenComputers:redstone,2992,true,null,li.cil.oc.common.block.Redstone
OpenComputers:relay,2993,true,null,li.cil.oc.common.block.Relay
OpenComputers:screen1,2994,true,null,li.cil.oc.common.block.Screen
OpenComputers:screen3,2995,true,null,li.cil.oc.common.block.Screen
OpenComputers:screen2,2996,true,null,li.cil.oc.common.block.Screen
OpenComputers:rack,2997,true,null,li.cil.oc.common.block.Rack
OpenComputers:switch,2998,true,null,li.cil.oc.common.block.Switch
OpenComputers:caseCreative,2999,true,null,li.cil.oc.common.block.Case
OpenComputers:microcontroller,3000,true,null,li.cil.oc.common.block.Microcontroller
OpenComputers:robotAfterimage,3001,true,null,li.cil.oc.common.block.RobotAfterimage
OpenComputers:robot,3002,true,null,li.cil.oc.common.block.RobotProxy
OpenComputers:print,3003,true,null,li.cil.oc.common.block.Print
OpenComputers:printer,3004,true,null,li.cil.oc.common.block.Printer
OpenComputers:chameliumBlock,3005,true,null,li.cil.oc.common.block.ChameliumBlock
OpenComputers:waypoint,3006,true,null,li.cil.oc.common.block.Waypoint
OpenComputers:endstone,3007,true,null,li.cil.oc.common.block.FakeEndstone
OpenComputers:netSplitter,3008,true,null,li.cil.oc.common.block.NetSplitter
OpenComputers:transposer,3009,true,null,li.cil.oc.common.block.Transposer
computronics:computronics.ironNoteBlock,3010,true,null,pl.asie.computronics.block.BlockIronNote
computronics:computronics.audioCable,3011,true,null,pl.asie.computronics.block.BlockAudioCable
computronics:computronics.speaker,3012,true,null,pl.asie.computronics.block.BlockSpeaker
computronics:computronics.tapeReader,3013,true,null,pl.asie.computronics.block.BlockTapeReader
computronics:computronics.camera,3014,true,null,pl.asie.computronics.block.BlockCamera
computronics:computronics.chatBox,3015,true,null,pl.asie.computronics.block.BlockChatBox
computronics:computronics.cipher,3016,true,null,pl.asie.computronics.block.BlockCipher
computronics:computronics.cipher_advanced,3017,true,null,pl.asie.computronics.block.BlockCipherAdvanced
computronics:computronics.radar,3018,true,null,pl.asie.computronics.block.BlockRadar
computronics:computronics.colorfulLamp,3019,true,null,pl.asie.computronics.block.BlockColorfulLamp
computronics:computronics.locomotiveRelay,3020,true,null,pl.asie.computronics.integration.railcraft.block.BlockLocomotiveRelay
computronics:computronics.digitalReceiverBox,3021,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalReceiverBox
computronics:computronics.digitalControllerBox,3022,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalControllerBox
computronics:computronics.detector,3023,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalDetector
computronics:computronics.ticketMachine,3024,true,null,pl.asie.computronics.integration.railcraft.block.BlockTicketMachine
computronics:computronics.speechBox,3025,true,null,pl.asie.computronics.block.BlockSpeechBox
DraconicEvolution:xRayBlock,3026,true,null,com.brandon3055.draconicevolution.common.blocks.XRayBlock
DraconicEvolution:weatherController,3027,true,null,com.brandon3055.draconicevolution.common.blocks.machine.WeatherController
DraconicEvolution:sunDial,3028,true,null,com.brandon3055.draconicevolution.common.blocks.machine.SunDial
DraconicEvolution:draconiumOre,3029,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumOre
DraconicEvolution:grinder,3030,true,null,com.brandon3055.draconicevolution.common.blocks.machine.Grinder
DraconicEvolution:potentiometer,3031,true,null,com.brandon3055.draconicevolution.common.blocks.Potentiometer
DraconicEvolution:rainSensor,3032,true,null,com.brandon3055.draconicevolution.common.blocks.RainSensor
DraconicEvolution:particleGenerator,3033,true,null,com.brandon3055.draconicevolution.common.blocks.ParticleGenerator
DraconicEvolution:playerDetector,3034,true,null,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetector
DraconicEvolution:playerDetectorAdvanced,3035,true,null,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetectorAdvanced
DraconicEvolution:energyInfuser,3036,true,null,com.brandon3055.draconicevolution.common.blocks.machine.EnergyInfuser
DraconicEvolution:customSpawner,3037,true,null,com.brandon3055.draconicevolution.common.blocks.CustomSpawner
DraconicEvolution:generator,3038,true,null,com.brandon3055.draconicevolution.common.blocks.machine.Generator
DraconicEvolution:energyStorageCore,3039,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyStorageCore
DraconicEvolution:draconium,3040,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumBlock
DraconicEvolution:invisibleMultiblock,3041,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.InvisibleMultiblock
DraconicEvolution:energyPylon,3042,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyPylon
DraconicEvolution:placedItem,3043,true,null,com.brandon3055.draconicevolution.common.blocks.PlacedItem
DraconicEvolution:safetyFlame,3044,true,null,com.brandon3055.draconicevolution.common.blocks.SafetyFlame
DraconicEvolution:cKeyStone,3045,true,null,com.brandon3055.draconicevolution.common.blocks.CKeyStone
DraconicEvolution:dissEnchanter,3046,true,null,com.brandon3055.draconicevolution.common.blocks.machine.DissEnchanter
DraconicEvolution:teleporterStand,3047,true,null,com.brandon3055.draconicevolution.common.blocks.TeleporterStand
DraconicEvolution:draconiumChest,3048,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumChest
DraconicEvolution:draconicBlock,3049,true,null,com.brandon3055.draconicevolution.common.blocks.DraconicBlock
DraconicEvolution:energyCrystal,3050,true,null,com.brandon3055.draconicevolution.common.blocks.machine.EnergyCrystal
DraconicEvolution:infusedObsidian,3051,true,null,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian
DraconicEvolution:dislocatorReceptacle,3052,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.DislocatorReceptacle
DraconicEvolution:portal,3053,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.Portal
DraconicEvolution:reactorCore,3054,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorCore
DraconicEvolution:flowGate,3055,true,null,com.brandon3055.draconicevolution.common.blocks.machine.FlowGate
DraconicEvolution:reactorStabilizer,3056,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorStabilizer
DraconicEvolution:reactorEnergyInjector,3057,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorEnergyInjector
DraconicEvolution:chaosCrystal,3058,true,null,com.brandon3055.draconicevolution.common.blocks.ChaosCrystal
DraconicEvolution:upgradeModifier,3059,true,null,com.brandon3055.draconicevolution.common.blocks.machine.UpgradeModifier
DraconicEvolution:longRangeDislocator,3060,true,null,com.brandon3055.draconicevolution.common.blocks.machine.LongRangeDislocator
DraconicEvolution:chaosShardAtmos,3061,true,null,com.brandon3055.draconicevolution.common.blocks.ChaosShardAtmos
EnderTech:endertech.enderTankPart,3062,true,null,io.endertech.multiblock.block.BlockTankPart
EnderTech:endertech.multiblockGlass,3063,true,null,io.endertech.multiblock.block.BlockMultiblockGlass
EnderTech:endertech.enderTankController,3064,true,null,io.endertech.multiblock.block.BlockTankController
EnderTech:chargePad,3065,true,null,io.endertech.block.BlockChargePad
EnderTech:healthPad,3066,true,null,io.endertech.block.BlockHealthPad
EnderZoo:blockConfusingCharge,3067,true,null,crazypants.enderzoo.charge.BlockConfusingCharge
EnderZoo:blockEnderCharge,3068,true,null,crazypants.enderzoo.charge.BlockEnderCharge
EnderZoo:blockConcussionCharge,3069,true,null,crazypants.enderzoo.charge.BlockConcussionCharge
extracells:certustank,3070,true,null,extracells.block.BlockCertusTank
extracells:walrus,3071,true,null,extracells.block.BlockWalrus
extracells:fluidcrafter,3072,true,null,extracells.block.BlockFluidCrafter
extracells:ecbaseblock,3073,true,null,extracells.block.ECBaseBlock
extracells:hardmedrive,3074,true,null,extracells.block.BlockHardMEDrive$
extracells:vibrantchamberfluid,3075,true,null,extracells.block.BlockVibrationChamberFluid
ExtraTiC:moltenRefinedGlowstone,3076,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenOsmium,3077,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenPokefennium,3078,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenFairy,3079,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenRedAurum,3080,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenDarkSteel,3081,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenZinc,3082,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenBrass,3083,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenAdamantine.,3084,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenConductiveIron,3085,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenElectricalSteel,3086,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenEnergeticAlloy,3087,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenPhasedGold,3088,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenPhasedIron,3089,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenRedstoneAlloy,3090,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:liquidSilicon,3091,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenSoularium,3092,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenManasteel,3093,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenTerrasteel,3094,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenElementium,3095,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenVoidmetal,3096,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenBedrockium,3097,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:moltenConstantan,3098,true,null,glassmaker.extratic.metals.MoltenMetalBlock
ExtraTiC:blockFunStuff,3099,true,null,glassmaker.extratic.metals.SolidMetalBlock
ThaumicTinkerer:fireFire,3100,true,null,thaumic.tinkerer.common.block.fire.BlockFireIgnis
ThaumicTinkerer:funnel,3101,true,null,thaumic.tinkerer.common.block.BlockFunnel
ThaumicTinkerer:forcefield,3102,true,null,thaumic.tinkerer.common.block.BlockForcefield
ThaumicTinkerer:nitorGas,3103,true,null,thaumic.tinkerer.common.block.BlockNitorGas
ThaumicTinkerer:travelStairs,3104,true,null,thaumic.tinkerer.common.block.BlockTravelStairs
ThaumicTinkerer:dislocator,3105,true,null,thaumic.tinkerer.common.block.transvector.BlockTransvectorDislocator
ThaumicTinkerer:infusedGrainBlock,3106,true,null,thaumic.tinkerer.common.block.BlockInfusedGrain
ThaumicTinkerer:travelSlab,3107,true,null,thaumic.tinkerer.common.block.BlockTravelSlab
ThaumicTinkerer:travelSlabFull,3108,true,null,thaumic.tinkerer.common.block.BlockTravelSlab
ThaumicTinkerer:bedrockPortal,3109,true,null,thaumic.tinkerer.common.block.kami.BlockBedrockPortal
ThaumicTinkerer:fireOrder,3110,true,null,thaumic.tinkerer.common.block.fire.BlockFireOrder
ThaumicTinkerer:interface,3111,true,null,thaumic.tinkerer.common.block.transvector.BlockTransvectorInterface
ThaumicTinkerer:darkQuartz,3112,true,null,thaumic.tinkerer.common.block.quartz.BlockDarkQuartz
ThaumicTinkerer:gaseousShadow,3113,true,null,thaumic.tinkerer.common.block.BlockGaseousShadow
ThaumicTinkerer:warpGate,3114,true,null,thaumic.tinkerer.common.block.kami.BlockWarpGate
ThaumicTinkerer:enchanter,3115,true,null,thaumic.tinkerer.common.block.BlockEnchanter
ThaumicTinkerer:spawner,3116,true,null,thaumic.tinkerer.common.block.BlockSummon
ThaumicTinkerer:infusedFarmland,3117,true,null,thaumic.tinkerer.common.block.BlockInfusedFarmland
ThaumicTinkerer:gaseousLight,3118,true,null,thaumic.tinkerer.common.block.BlockGaseousLight
ThaumicTinkerer:fireAir,3119,true,null,thaumic.tinkerer.common.block.fire.BlockFireAir
ThaumicTinkerer:wardSlab,3120,true,null,thaumic.tinkerer.common.block.BlockWardSlab
ThaumicTinkerer:wardSlabFull,3121,true,null,thaumic.tinkerer.common.block.BlockWardSlab
ThaumicTinkerer:animationTablet,3122,true,null,thaumic.tinkerer.common.block.BlockAnimationTablet
ThaumicTinkerer:fireEarth,3123,true,null,thaumic.tinkerer.common.block.fire.BlockFireEarth
ThaumicTinkerer:fireWater,3124,true,null,thaumic.tinkerer.common.block.fire.BlockFireWater
ThaumicTinkerer:repairer,3125,true,null,thaumic.tinkerer.common.block.BlockRepairer
ThaumicTinkerer:platform,3126,true,null,thaumic.tinkerer.common.block.BlockPlatform
ThaumicTinkerer:Levitational Locomotive Relay,3127,true,null,thaumic.tinkerer.common.block.mobilizer.BlockMobilizerRelay
ThaumicTinkerer:darkQuartzSlab,3128,true,null,thaumic.tinkerer.common.block.quartz.BlockDarkQuartzSlab
ThaumicTinkerer:darkQuartzSlabFull,3129,true,null,thaumic.tinkerer.common.block.quartz.BlockDarkQuartzSlab
ThaumicTinkerer:Levitational Locomotive,3130,true,null,thaumic.tinkerer.common.block.mobilizer.BlockMobilizer
ThaumicTinkerer:fireChaos,3131,true,null,thaumic.tinkerer.common.block.fire.BlockFireChaos
ThaumicTinkerer:magnet,3132,true,null,thaumic.tinkerer.common.block.BlockMagnet
ThaumicTinkerer:darkQuartzStairs,3133,true,null,thaumic.tinkerer.common.block.quartz.BlockDarkQuartzStairs
ForbiddenMagic:ArcaneCake,3134,true,null,fox.spiteful.forbidden.blocks.BlockArcaneCake
ForbiddenMagic:WrathCage,3135,true,null,fox.spiteful.forbidden.blocks.BlockWrathCage
ForbiddenMagic:InkFlower,3136,true,null,fox.spiteful.forbidden.blocks.BlockBlackFlower
ForbiddenMagic:StarBlock,3137,true,null,fox.spiteful.forbidden.blocks.BlockResource
ForbiddenMagic:UmbralBush,3138,true,null,fox.spiteful.forbidden.blocks.BlockRoseBush
ForbiddenMagic:TaintLog,3139,true,null,fox.spiteful.forbidden.blocks.BlockLogTainted
ForbiddenMagic:TaintPlank,3140,true,null,fox.spiteful.forbidden.blocks.BlockPlanksTainted
ForbiddenMagic:TaintLeaves,3141,true,null,fox.spiteful.forbidden.blocks.BlockLeavesTainted
ForbiddenMagic:TaintSapling,3142,true,null,fox.spiteful.forbidden.blocks.BlockSaplingTainted
ForbiddenMagic:TaintBlock,3143,true,null,fox.spiteful.forbidden.blocks.BlockStoneTainted
